REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1990-Q4,36.17223
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1990-Q3,36.77473
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1990-Q2,35.59582
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1990-Q1,37.38812
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1989-Q4,38.13636
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1989-Q3,39.48711
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1989-Q2,38.83892
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1989-Q1,37.47295
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1988-Q4,35.772
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1988-Q3,35.14557
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1988-Q2,34.17329
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1988-Q1,33.88835
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1987-Q4,33.53381
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1987-Q3,32.01992
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1987-Q2,31.53052
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1987-Q1,30.55824
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1986-Q4,30.64525
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1986-Q3,31.06505
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1986-Q2,31.51747
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1986-Q1,31.56097
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1985-Q4,32.07648
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1985-Q3,32.22004
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1985-Q2,30.2559
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,1985-Q1,31.22165
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1987-Q3,80.35715
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1987-Q2,76.19411
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1987-Q1,69.24628
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1986-Q4,76.58183
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1986-Q3,76.39222
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1986-Q2,71.69147
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1986-Q1,66.87185
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1985-Q4,76.72617
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1985-Q3,75.17812
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1985-Q2,73.93005
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1985-Q1,66.74449
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1984-Q4,73.38668
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1984-Q3,74.56682
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1984-Q2,69.62551
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1984-Q1,64.7125
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1983-Q4,70.98678
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1983-Q3,69.27741
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1989-Q2,40.24405
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1989-Q1,34.66487
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1988-Q4,36.82259
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1988-Q3,35.49794
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1988-Q2,35.40876
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1988-Q1,31.41959
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1987-Q4,34.62789
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1987-Q3,32.16131
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1987-Q2,33.20754
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1987-Q1,28.09818
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1986-Q4,31.68713
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1986-Q3,30.80621
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1986-Q2,33.20319
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1986-Q1,28.85513
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1985-Q4,33.29454
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1985-Q3,32.02427
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1985-Q2,31.91769
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1985-Q1,28.51798
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1984-Q4,31.5849
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1984-Q3,28.80292
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1984-Q2,31.6284
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1984-Q1,25.11175
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1983-Q4,29.06176
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1983-Q3,25.42931
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1983-Q2,28.41793
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1983-Q1,24.41571
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1982-Q4,28.94866
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1982-Q3,29.16617
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1982-Q2,32.13086
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1982-Q1,29.27492
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1981-Q4,32.69638
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1981-Q3,31.06505
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1981-Q2,31.25428
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1981-Q1,27.65664
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1980-Q4,31.41307
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1980-Q3,29.60772
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1980-Q2,30.12322
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1980-Q1,25.75123
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1979-Q4,28.69417
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1979-Q3,27.20856
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1979-Q2,29.99271
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1979-Q1,25.37276
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1978-Q4,28.15691
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1978-Q3,25.72078
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1978-Q2,28.7964
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1978-Q1,24.61147
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1977-Q4,26.78006
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1977-Q3,26.01225
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1977-Q2,29.79695
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1977-Q1,24.85073
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1976-Q4,28.25914
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1976-Q3,26.4973
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1976-Q2,28.54191
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1976-Q1,23.11064
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1975-Q4,27.3891
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1975-Q3,25.32926
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1975-Q2,26.51905
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1975-Q1,22.47333
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1974-Q4,26.36027
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,1974-Q3,23.95241
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2017-Q2,97.97605
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2017-Q1,96.50784
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2016-Q2,97.75201
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2016-Q1,99.38118
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2015-Q4,100.4709
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2015-Q3,100.112
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2015-Q2,99.7379
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2015-Q1,100.4144
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2014-Q3,101.9652
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2014-Q2,105.7325
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2014-Q1,105.0909
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2013-Q4,102.5547
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2013-Q3,101.3779
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2013-Q2,99.40293
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2013-Q1,97.9195
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2012-Q4,100.2121
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2012-Q3,98.68297
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2012-Q2,97.93472
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2012-Q1,96.99942
AUS,Q,PRVM,IX,F,Y,_Z,_Z,N,2011-Q4,93.37132
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2024-Q1,93.35175
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2023-Q4,108.2383
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2023-Q3,104.5754
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2023-Q2,105.4498
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2023-Q1,93.71065
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2022-Q4,104.7602
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2022-Q3,102.4329
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2022-Q2,102.7744
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2022-Q1,91.92487
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2021-Q4,102.8483
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2021-Q3,98.64816
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2021-Q2,101.7673
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2021-Q1,89.91071
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2020-Q4,97.25391
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2020-Q3,94.44148
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2020-Q2,92.73402
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2020-Q1,89.79326
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2019-Q4,101.2605
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2019-Q3,100.8929
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2019-Q2,101.7782
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2019-Q1,92.34467
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2018-Q4,103.9794
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2018-Q3,102.1175
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2018-Q2,104.9582
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2018-Q1,92.27071
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2017-Q4,104.2774
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2017-Q3,101.8304
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2017-Q2,100.3578
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2017-Q1,88.97541
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2016-Q4,99.18324
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2016-Q3,96.46217
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2016-Q2,100.1795
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2016-Q1,91.45505
AUS,Q,PRVM,IX,F,N,_Z,_Z,N,2015-Q4,104.8538
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2020-Q2,93.12363
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2020-Q1,95.64523
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2019-Q4,102.5987
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2019-Q3,100.0884
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2019-Q2,97.9206
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2019-Q1,93.83681
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2018-Q4,102.8364
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2018-Q3,103.0402
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2018-Q2,100.6516
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2018-Q1,95.06506
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2017-Q4,102.3383
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2017-Q3,102.8336
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2017-Q2,98.93943
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2017-Q1,90.9388
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2016-Q4,101.8459
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2016-Q3,100.428
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2016-Q2,98.34229
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2016-Q1,91.74821
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2015-Q4,102.511
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2015-Q3,102.2506
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2015-Q2,100.3997
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2015-Q1,94.83865
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2014-Q4,105.2477
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2014-Q3,102.893
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2014-Q2,102.1035
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2014-Q1,95.01978
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2013-Q4,107.9079
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2013-Q3,104.9307
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2013-Q2,101.4157
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2013-Q1,97.34044
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2012-Q4,107.7806
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2012-Q3,106.9514
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2012-Q2,102.9666
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2012-Q1,101.6054
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2011-Q4,110.8456
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2011-Q3,110.9588
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2011-Q2,106.2637
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2011-Q1,98.36492
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2010-Q4,108.6381
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2010-Q3,108.4966
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2010-Q2,105.9637
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2010-Q1,102.5251
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2009-Q4,109.8126
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2009-Q3,104.9307
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2009-Q2,101.379
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2009-Q1,96.50556
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2008-Q4,108.9211
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2008-Q3,115.5605
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2008-Q2,114.2558
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2008-Q1,108.8249
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2007-Q4,112.671
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2007-Q3,111.5531
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2007-Q2,105.8618
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2007-Q1,102.4968
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2006-Q4,111.2389
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2006-Q3,107.9306
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2006-Q2,104.7694
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2006-Q1,99.04414
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2005-Q4,106.6712
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2005-Q3,108.3041
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2005-Q2,104.993
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2005-Q1,100.7733
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2004-Q4,108.1655
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2004-Q3,107.8796
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2004-Q2,106.4844
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2004-Q1,102.8619
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2003-Q4,109.2947
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2003-Q3,107.0787
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2003-Q2,105.1684
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2003-Q1,102.3638
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2002-Q4,107.7919
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2002-Q3,104.7722
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2002-Q2,102.1544
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2002-Q1,97.17346
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2001-Q4,103.8213
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2001-Q3,99.95543
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2001-Q2,96.91592
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2001-Q1,92.09631
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2000-Q4,102.0327
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2000-Q3,100.7761
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2000-Q2,95.81503
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,2000-Q1,93.92737
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1999-Q4,97.53571
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1999-Q3,95.70182
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1999-Q2,92.06801
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1999-Q1,91.47369
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1998-Q4,98.39889
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1998-Q3,96.25085
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1998-Q2,92.22083
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1998-Q1,88.01534
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1997-Q4,95.32825
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1997-Q3,93.8085
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1997-Q2,88.79078
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1997-Q1,84.57963
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1996-Q4,92.78684
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1996-Q3,91.19917
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1996-Q2,86.57483
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1996-Q1,85.49091
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1995-Q4,91.33218
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1995-Q3,88.62097
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1995-Q2,84.62491
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1995-Q1,80.73356
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1994-Q4,89.60867
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1994-Q3,89.02284
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1994-Q2,85.25036
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1994-Q1,80.61469
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1993-Q4,87.37008
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1993-Q3,83.60325
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1993-Q2,81.4156
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1993-Q1,77.04031
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1992-Q4,83.53533
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1992-Q3,80.45904
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1992-Q2,77.69688
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1992-Q1,74.14514
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1991-Q4,81.942
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1991-Q3,81.92219
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1991-Q2,79.07796
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1991-Q1,76.29883
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1990-Q4,85.25036
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1990-Q3,84.73245
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1990-Q2,82.03822
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1990-Q1,78.93929
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1989-Q4,85.83052
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1989-Q3,85.87863
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1989-Q2,84.83717
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1989-Q1,78.55723
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1988-Q4,89.04832
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1988-Q3,84.20889
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1988-Q2,79.63831
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1988-Q1,75.21491
AUS,Q,PRVM,IX,C,N,_Z,_Z,N,1987-Q4,83.10516
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2009-Q4,106.5863
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2009-Q3,102.1035
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2009-Q2,102.2619
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2009-Q1,101.4101
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2008-Q4,106.1816
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2008-Q3,112.5125
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2008-Q2,115.1501
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2008-Q1,113.6728
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2007-Q4,109.7814
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2007-Q2,106.5552
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2007-Q1,107.6957
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2006-Q4,108.0494
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2006-Q3,105.2279
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2006-Q2,105.1741
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2006-Q1,103.8779
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2005-Q4,103.7873
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2005-Q3,105.9524
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2005-Q2,105.3863
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2005-Q1,105.6043
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2004-Q4,105.1826
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2004-Q3,105.6354
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2004-Q2,106.807
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2004-Q1,107.7155
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2003-Q4,106.108
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2003-Q3,105.0863
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2003-Q2,105.6467
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2003-Q1,106.9655
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2002-Q4,104.6166
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2002-Q3,102.8647
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2002-Q2,102.7034
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2002-Q1,101.645
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2001-Q4,100.5752
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2001-Q3,98.17814
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2001-Q2,97.86117
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2001-Q1,96.49142
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2000-Q4,98.80359
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2000-Q3,98.66208
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2000-Q2,96.87347
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,2000-Q1,98.48379
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1999-Q4,94.06038
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1999-Q3,93.56229
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1999-Q2,93.21702
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1999-Q1,95.74993
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1998-Q4,95.16411
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1998-Q3,94.06321
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1998-Q2,93.56229
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1998-Q1,92.24064
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1997-Q4,91.99725
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1997-Q3,91.57558
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1997-Q2,90.04733
AUS,Q,PRVM,IX,C,Y,_Z,_Z,N,1997-Q1,88.70871
